run_id,experiment,harness,model,task_id,variant,rep,reasoning_tokens,visible_output_tokens,turns,tool_total_tool_calls,tool_duplicate_reads,tool_repeated_searches,tool_repeated_tests_no_change,edits_reverted,scope_compliant_success,reported_cost_usd,estimated_no_cache_cost_usd,turns_parsed,thinking_chars,visible_chars,tool_calls_parsed,tool_calls_before_first_edit,thinking_chars_before_first_edit,first_green_test_found,tool_calls_after_first_green,test_runs_total,test_runs_after_first_green,postgreen_chars,distinct_files_read,files_read_not_edited,task_restatement_index,redundancy_compression_ratio,plan_markers_per_1k,alt_markers_per_1k,alt_markers_total,plan_markers_total
pi_GLM-5.2_go-med-01_baseline_r1_77fe05,screening_pi,pi,zai-org/GLM-5.2,go-med-01,baseline,1,387,954,7,9,1,0,0,['tmp/pi-prompt-benchmark/slot-04/inventory/reserve.go'],True,0.012633,0.027663,7,1731,676,9,5,78,True,2,2,1,1241,4,3,0.0,0.5481,0.0,0.0,0,0
claude-code_DeepSeek-V4-Pro_py-med-01_baseline_r1_eeaa08,screening_cc,claude-code,deepseek-ai/DeepSeek-V4-Pro,py-med-01,baseline,1,1034,2352,13,11,1,0,0,['tmp/pi-prompt-benchmark/slot-cc-01/cart/checkout.py'],True,0.106656,0.343594,37,4060,1035,11,5,1899,False,,1,,,3,2,0.0741,0.6427,0.0,0.0,0,0
pi_Kimi-K2.7-Code_go-low-01_adjacent_cleanup_r1_3780d1,screening_pi,pi,moonshotai/Kimi-K2.7-Code,go-low-01,adjacent_cleanup,1,113,420,5,4,0,0,0,[],True,0.003797,0.009099,5,514,241,4,2,323,True,0,2,0,300,1,0,0.0,0.4047,0.0,0.0,0,0
pi_GLM-5.2_py-high-01_no_questions_autonomy_r1_602266,screening_pi,pi,zai-org/GLM-5.2,py-high-01,no_questions_autonomy,1,2146,3080,5,9,1,0,0,['tmp/pi-prompt-benchmark/slot-02/cachekit/cache.py'],True,0.025474,0.035834,5,9474,2038,9,6,102,True,0,1,0,2057,5,4,0.1818,0.7162,0.0,0.211,2,0
pi_Kimi-K2.7-Code_go-low-01_exhaustive_exploration_r2_3b2f03,screening_pi,pi,moonshotai/Kimi-K2.7-Code,go-low-01,exhaustive_exploration,2,184,532,6,7,1,0,0,['tmp/pi-prompt-benchmark/slot-05/stats/stats.go'],True,0.007031,0.015251,6,773,281,7,4,251,True,1,1,0,382,3,2,0.0,0.4631,0.0,0.0,0,0
pi_GLM-5.2_go-med-01_verbose_repetition_r1_06a9a4,screening_pi,pi,zai-org/GLM-5.2,go-med-01,verbose_repetition,1,577,1204,7,9,1,0,0,['tmp/pi-prompt-benchmark/slot-04/inventory/reserve.go'],True,0.01751,0.030351,7,2366,810,9,5,78,True,0,1,0,970,4,3,0.0,0.5957,0.0,0.0,0,0
pi_Kimi-K2.7-Code_go-low-01_no_questions_autonomy_r2_b33949,screening_pi,pi,moonshotai/Kimi-K2.7-Code,go-low-01,no_questions_autonomy,2,108,260,3,3,0,0,0,[],True,0.00208,0.004999,3,436,199,3,1,70,True,0,1,0,402,1,0,0.0,,0.0,0.0,0,0
pi_Kimi-K2.7-Code_go-low-01_deep_thinking_r2_de2a02,screening_pi,pi,moonshotai/Kimi-K2.7-Code,go-low-01,deep_thinking,2,426,670,5,4,1,0,0,[],True,0.004594,0.010236,5,1540,441,4,1,88,True,1,1,0,1072,1,0,0.0,0.4929,0.0,0.0,0,0
pi_Kimi-K2.7-Code_py-low-02_verbose_repetition_r1_f2876c,screening_pi,pi,moonshotai/Kimi-K2.7-Code,py-low-02,verbose_repetition,1,153,382,4,4,0,0,0,[],True,0.00414,0.008129,4,596,306,4,2,165,True,0,2,0,413,1,0,0.0,0.4916,0.0,0.0,0,0
pi_GLM-5.2_py-high-01_bounded_efficiency_r2_6c68e8,screening_pi,pi,zai-org/GLM-5.2,py-high-01,bounded_efficiency,2,1407,2143,6,8,0,0,0,[],True,0.018942,0.035212,6,5476,1880,8,6,5269,True,0,2,0,1204,4,3,0.0,0.6741,0.0,0.183,1,0
pi_Kimi-K2.7-Code_py-low-02_max_certainty_r2_12483d,screening_pi,pi,moonshotai/Kimi-K2.7-Code,py-low-02,max_certainty,2,145,677,7,8,1,0,1,[],True,0.006883,0.014763,7,701,486,8,3,212,True,3,3,2,798,2,1,0.0,0.4308,0.0,0.0,0,0
pi_Kimi-K2.6_js-high-01_multiple_approaches_r2_7adfa1,screening_pi,pi,moonshotai/Kimi-K2.6,js-high-01,multiple_approaches,2,18329,20527,13,14,0,0,0,[],True,0.148625,0.261649,13,78470,3615,14,11,74847,False,,2,,,3,2,0.5,0.7498,0.752,0.663,52,59
pi_Kimi-K2.7-Code_py-low-02_exhaustive_exploration_r2_fff31c,screening_pi,pi,moonshotai/Kimi-K2.7-Code,py-low-02,exhaustive_exploration,2,59,308,5,7,0,0,0,[],True,0.004438,0.010518,5,222,159,7,5,116,True,0,1,0,176,4,3,0.0,,0.0,0.0,0,0
pi_GLM-5.2_js-med-01_adjacent_cleanup_r2_87ca3d,screening_pi,pi,zai-org/GLM-5.2,js-med-01,adjacent_cleanup,2,4281,5406,6,10,1,0,0,[],True,0.048529,0.062975,6,16170,1974,10,6,16014,False,,2,,,3,1,0.2368,0.6486,0.0,0.557,9,0
pi_Kimi-K2.7-Code_py-low-02_multiple_approaches_r1_a07789,screening_pi,pi,moonshotai/Kimi-K2.7-Code,py-low-02,multiple_approaches,1,895,1563,6,6,0,0,0,[],True,0.010669,0.018937,6,3618,1625,6,3,283,True,1,1,0,448,2,1,0.0,0.5741,0.0,3.593,13,0
pi_GLM-5.2_go-med-01_no_questions_autonomy_r1_fc55c4,screening_pi,pi,zai-org/GLM-5.2,go-med-01,no_questions_autonomy,1,2103,2925,7,10,1,0,0,['tmp/pi-prompt-benchmark/slot-04/inventory/reserve.go'],True,0.027829,0.046142,7,9025,1425,10,6,8695,True,2,2,0,1201,4,3,0.4074,0.6446,0.0,0.111,1,0
pi_Kimi-K2.7-Code_py-low-02_no_questions_autonomy_r1_dd13cd,screening_pi,pi,moonshotai/Kimi-K2.7-Code,py-low-02,no_questions_autonomy,1,79,280,4,3,0,0,0,[],True,0.002612,0.006747,4,295,321,3,1,74,True,0,1,0,391,1,0,0.0,,0.0,0.0,0,0
pi_Kimi-K2.7-Code_py-low-02_bounded_efficiency_r1_a423aa,screening_pi,pi,moonshotai/Kimi-K2.7-Code,py-low-02,bounded_efficiency,1,146,364,4,4,0,0,0,[],True,0.003487,0.00767,4,588,246,4,2,241,True,0,1,0,363,2,1,0.0,0.4728,0.0,0.0,0,0
claude-code_DeepSeek-V4-Pro_py-med-01_bounded_efficiency_r2_5f7ea5,screening_cc,claude-code,deepseek-ai/DeepSeek-V4-Pro,py-med-01,bounded_efficiency,2,497,1728,12,11,1,0,1,['tmp/pi-prompt-benchmark/slot-cc-01/cart/checkout.py'],True,0.105236,0.341386,34,1818,686,11,4,889,False,,2,,,3,2,0.1111,0.5668,0.0,0.55,1,0
claude-code_Kimi-K2.6_js-med-03_exhaustive_exploration_r2_062c9c,screening_cc,claude-code,moonshotai/Kimi-K2.6,js-med-03,exhaustive_exploration,2,15175,16226,24,23,3,0,9,['tmp/pi-prompt-benchmark/slot-cc-02/src/cache.js'],True,0.158259,0.534707,68,64413,698,23,4,2015,False,,12,,,2,1,0.2895,0.7122,0.0,0.435,28,0
pi_GLM-5.2_js-high-02_bounded_efficiency_r1_dc3406,screening_pi,pi,zai-org/GLM-5.2,js-high-02,bounded_efficiency,1,1287,2074,7,8,1,0,0,['tmp/pi-prompt-benchmark/slot-03/src/client.js'],True,0.024449,0.041449,7,5788,1452,8,4,393,False,,2,,,2,1,0.1951,0.6641,0.0,0.0,0,0
pi_Kimi-K2.7-Code_py-low-02_exhaustive_exploration_r1_66ef64,screening_pi,pi,moonshotai/Kimi-K2.7-Code,py-low-02,exhaustive_exploration,1,127,413,5,7,0,0,0,[],True,0.004175,0.009574,5,583,290,7,5,293,True,0,1,0,319,4,3,0.0,0.4151,0.0,0.0,0,0
pi_Kimi-K2.6_js-high-01_verbose_repetition_r2_2b4d10,screening_pi,pi,moonshotai/Kimi-K2.6,js-high-01,verbose_repetition,2,10811,11672,9,9,0,0,0,[],True,0.076792,0.115832,9,46138,630,9,6,2798,False,,2,,,2,1,0.0278,0.7472,1.886,0.477,22,87
pi_Kimi-K2.7-Code_py-low-02_adjacent_cleanup_r2_cda667,screening_pi,pi,moonshotai/Kimi-K2.7-Code,py-low-02,adjacent_cleanup,2,266,981,6,6,0,0,0,[],True,0.007601,0.01446,6,1129,954,6,3,209,True,1,1,0,1194,2,1,0.0,0.4402,0.0,0.0,0,0
pi_GLM-5.2_go-med-01_multiple_approaches_r1_cc5afe,screening_pi,pi,zai-org/GLM-5.2,go-med-01,multiple_approaches,1,2238,3627,6,9,1,0,0,['tmp/pi-prompt-benchmark/slot-04/inventory/reserve.go'],True,0.037485,0.051421,6,9533,4068,9,5,106,True,2,2,1,1914,3,2,0.0741,0.6094,0.0,2.098,20,0
pi_Kimi-K2.7-Code_py-low-02_deep_thinking_r2_773e9a,screening_pi,pi,moonshotai/Kimi-K2.7-Code,py-low-02,deep_thinking,2,189,470,4,3,0,0,0,[],True,0.003488,0.007671,4,732,527,3,1,148,True,0,1,0,804,1,0,0.0,0.4932,0.0,0.0,0,0
claude-code_Kimi-K2.6_js-med-03_baseline_r1_86e685,screening_cc,claude-code,moonshotai/Kimi-K2.6,js-med-03,baseline,1,3249,4540,31,30,1,0,20,['tmp/pi-prompt-benchmark/slot-cc-02/src/cache.js'],True,0.130046,0.630718,91,14300,804,30,3,2940,False,,23,,,2,1,0.3158,0.703,0.0,0.629,9,0
pi_Kimi-K2.6_js-high-01_no_questions_autonomy_r2_24dc55,screening_pi,pi,moonshotai/Kimi-K2.6,js-high-01,no_questions_autonomy,2,5589,7178,11,12,1,0,0,[],True,0.054402,0.101314,11,24575,552,12,10,23210,False,,2,,,2,1,0.5556,0.7377,1.343,0.488,12,33
pi_Kimi-K2.7-Code_py-low-02_multiple_approaches_r2_5fbd78,screening_pi,pi,moonshotai/Kimi-K2.7-Code,py-low-02,multiple_approaches,2,397,892,5,5,0,0,0,[],True,0.006219,0.011813,5,1771,1374,5,3,255,True,0,1,0,1467,2,1,0.0,0.5014,0.0,3.953,7,0
pi_GLM-5.2_go-med-01_baseline_r2_276eb6,screening_pi,pi,zai-org/GLM-5.2,go-med-01,baseline,2,316,767,6,8,0,0,0,['tmp/pi-prompt-benchmark/slot-04/inventory/reserve.go'],True,0.010158,0.022269,6,1235,526,8,5,78,True,1,2,1,513,4,3,0.0,0.5425,0.0,0.0,0,0
pi_Kimi-K2.7-Code_py-low-02_deep_thinking_r1_ff7873,screening_pi,pi,moonshotai/Kimi-K2.7-Code,py-low-02,deep_thinking,1,241,596,5,5,0,0,0,[],True,0.00495,0.010495,5,934,729,5,3,602,True,0,1,0,769,2,1,0.0,0.4775,1.071,0.0,0,1
pi_Kimi-K2.7-Code_py-low-02_verbose_repetition_r2_ac903f,screening_pi,pi,moonshotai/Kimi-K2.7-Code,py-low-02,verbose_repetition,2,52,264,4,4,0,0,0,[],True,0.003336,0.007762,4,191,210,4,2,48,True,0,1,0,227,1,0,0.0,,0.0,0.0,0,0
pi_GLM-5.2_go-med-01_no_questions_autonomy_r2_53980f,screening_pi,pi,zai-org/GLM-5.2,go-med-01,no_questions_autonomy,2,181,669,6,8,0,0,0,[],True,0.009496,0.021243,6,816,769,8,5,78,True,1,2,1,711,3,2,0.0,0.4451,0.0,0.0,0,0
claude-code_Kimi-K2.6_py-low-01_deep_thinking_r1_6ff512,screening_cc,claude-code,moonshotai/Kimi-K2.6,py-low-01,deep_thinking,1,3428,4041,11,10,0,0,6,['tmp/pi-prompt-benchmark/slot-cc-02/shop/discount.py'],True,0.072317,0.229245,34,15037,791,10,1,1293,False,,7,,,1,0,0.3684,0.6691,0.0,0.466,7,0
claude-code_Kimi-K2.6_py-low-01_deep_thinking_r2_8b2358,screening_cc,claude-code,moonshotai/Kimi-K2.6,py-low-01,deep_thinking,2,2013,2571,7,6,0,0,0,['tmp/pi-prompt-benchmark/slot-cc-02/shop/discount.py'],True,0.034078,0.125982,19,8735,951,6,4,3816,False,,2,,,2,1,0.1579,0.6661,0.0,0.114,1,0
pi_DeepSeek-V4-Pro_js-high-02_no_questions_autonomy_r1_a075e5,screening_pi,pi,deepseek-ai/DeepSeek-V4-Pro,js-high-02,no_questions_autonomy,1,164,812,5,6,1,0,0,['tmp/pi-prompt-benchmark/slot-04/src/client.js'],True,0.016004,0.022312,5,747,424,6,3,193,False,,1,,,2,1,0.0244,0.4953,0.0,0.0,0,0
pi_Kimi-K2.7-Code_py-low-02_baseline_r1_b9ab09,screening_pi,pi,moonshotai/Kimi-K2.7-Code,py-low-02,baseline,1,161,380,4,3,0,0,0,[],True,0.00325,0.00719,4,608,348,3,1,114,True,0,1,0,551,1,0,0.0,0.4161,0.0,0.0,0,0
pi_Kimi-K2.7-Code_py-low-02_adjacent_cleanup_r1_a7d4e6,screening_pi,pi,moonshotai/Kimi-K2.7-Code,py-low-02,adjacent_cleanup,1,175,624,5,5,0,0,0,[],True,0.005293,0.011373,5,695,491,5,3,295,True,0,1,0,513,2,1,0.0,0.3799,0.0,0.0,0,0
pi_GLM-5.2_py-high-01_adjacent_cleanup_r1_3d92e4,screening_pi,pi,zai-org/GLM-5.2,py-high-01,adjacent_cleanup,1,8480,10868,10,19,3,0,0,"['tmp/pi-prompt-benchmark/slot-02/cachekit/__init__.py', 'tmp/pi-prompt-benchmark/slot-02/cachekit/cache.py', 'tmp/pi-prompt-benchmark/slot-02/cachekit/registry.py']",False,0.105753,0.149675,10,34784,3831,19,7,10008,True,8,3,1,22957,5,2,0.1818,0.7123,0.0,0.23,8,0
pi_Kimi-K2.7-Code_py-low-02_no_questions_autonomy_r2_63767e,screening_pi,pi,moonshotai/Kimi-K2.7-Code,py-low-02,no_questions_autonomy,2,104,453,5,5,0,0,0,[],True,0.004207,0.00946,5,394,493,5,2,114,True,1,1,0,605,1,0,0.0,,0.0,0.0,0,0
pi_GLM-5.2_js-med-01_deep_thinking_r2_2362b1,screening_pi,pi,zai-org/GLM-5.2,js-med-01,deep_thinking,2,4631,5746,5,8,1,0,0,[],True,0.046339,0.054948,5,17141,2879,8,5,399,False,,2,,,3,2,0.8158,0.6913,0.058,1.167,20,1
claude-code_nemotron-3-ultra-550b-a55b_go-low-01_exhaustive_exploration_r1_9667f9,screening_cc,claude-code,nvidia/nemotron-3-ultra-550b-a55b,go-low-01,exhaustive_exploration,1,839,2905,,36,2,0,27,['tmp/pi-prompt-benchmark/slot-cc-04/stats/stats.go'],True,0.337178,0.440244,106,3908,126,36,3,477,False,,29,,,2,1,0.0,0.7121,0.0,3.582,14,0
pi_DeepSeek-V4-Pro_js-high-02_bounded_efficiency_r2_221e00,screening_pi,pi,deepseek-ai/DeepSeek-V4-Pro,js-high-02,bounded_efficiency,2,363,948,6,6,0,0,0,[],True,0.019078,0.028934,6,1614,373,6,4,455,False,,2,,,2,1,0.0,0.5657,0.0,0.0,0,0
pi_GLM-5.2_js-high-02_max_certainty_r1_909abc,screening_pi,pi,zai-org/GLM-5.2,js-high-02,max_certainty,1,3748,6432,13,14,0,0,0,[],True,0.077663,0.133259,13,16574,3066,14,5,11597,False,,5,,,2,1,0.1951,0.6906,0.0,0.422,7,0
pi_DeepSeek-V4-Pro_py-low-01_multiple_approaches_r1_51dc08,screening_pi,pi,deepseek-ai/DeepSeek-V4-Pro,py-low-01,multiple_approaches,1,1045,2224,7,7,1,0,0,['tmp/pi-prompt-benchmark/slot-05/shop/discount.py'],True,0.032328,0.046521,7,4026,2549,7,4,2731,True,1,2,0,483,2,1,0.1053,0.6165,0.0,3.726,15,0
claude-code_Kimi-K2.6_py-low-01_baseline_r2_c45b17,screening_cc,claude-code,moonshotai/Kimi-K2.6,py-low-01,baseline,2,7053,8207,24,23,2,0,12,['tmp/pi-prompt-benchmark/slot-cc-02/shop/discount.py'],True,0.121757,0.508829,72,31695,640,23,1,744,False,,14,,,1,0,0.0,0.6994,0.0,0.883,28,0
pi_GLM-5.2_js-high-02_verbose_repetition_r1_4e47e6,screening_pi,pi,zai-org/GLM-5.2,js-high-02,verbose_repetition,1,1022,2012,7,8,1,0,0,[],True,0.020115,0.038428,7,4368,1838,8,4,3081,False,,2,,,2,1,0.2683,0.6268,0.0,0.229,1,0
claude-code_Kimi-K2.6_py-low-01_exhaustive_exploration_r1_aa4bb8,screening_cc,claude-code,moonshotai/Kimi-K2.6,py-low-01,exhaustive_exploration,1,845,1797,19,18,1,0,10,['tmp/pi-prompt-benchmark/slot-cc-02/shop/discount.py'],True,0.069998,0.336942,51,3639,744,18,5,778,False,,11,,,4,3,0.0,0.6172,0.0,0.55,2,0
pi_GLM-5.2_js-med-01_max_certainty_r2_b3d258,screening_pi,pi,zai-org/GLM-5.2,js-med-01,max_certainty,2,3836,5156,9,11,2,0,0,[],True,0.050585,0.087868,9,14282,2447,11,5,2571,False,,2,,,3,2,0.1842,0.6968,0.0,1.33,19,0
pi_DeepSeek-V4-Pro_js-high-02_deep_thinking_r2_58e2ef,screening_pi,pi,deepseek-ai/DeepSeek-V4-Pro,js-high-02,deep_thinking,2,1114,2012,6,6,1,0,0,[],True,0.024334,0.036556,6,4743,1648,6,3,759,False,,1,,,2,1,0.0,0.6456,0.211,0.0,0,1
pi_DeepSeek-V4-Pro_py-low-01_multiple_approaches_r2_5f3d44,screening_pi,pi,deepseek-ai/DeepSeek-V4-Pro,py-low-01,multiple_approaches,2,738,1656,6,6,0,0,0,['tmp/pi-prompt-benchmark/slot-05/shop/discount.py'],True,0.018062,0.035014,6,2812,1696,6,4,2575,True,0,2,0,369,2,1,0.0,0.575,0.0,3.912,11,0
claude-code_DeepSeek-V4-Pro_py-med-01_exhaustive_exploration_r1_fe123c,screening_cc,claude-code,deepseek-ai/DeepSeek-V4-Pro,py-med-01,exhaustive_exploration,1,1888,4612,26,25,1,0,5,['tmp/pi-prompt-benchmark/slot-cc-01/cart/checkout.py'],True,0.173972,0.814217,74,6743,1408,25,6,1074,False,,7,,,5,4,0.1111,0.6688,0.0,1.038,7,0
pi_GLM-5.2_py-high-01_multiple_approaches_r2_cd742c,screening_pi,pi,zai-org/GLM-5.2,py-high-01,multiple_approaches,2,4701,7265,8,13,1,0,0,['tmp/pi-prompt-benchmark/slot-02/cachekit/cache.py'],True,0.058796,0.098633,8,20268,6241,13,9,19419,True,1,2,0,2157,5,4,0.0,0.6737,0.0,1.233,25,0
claude-code_GLM-5.2_js-high-01_no_questions_autonomy_r1_cc559a,screening_cc,claude-code,zai-org/GLM-5.2,js-high-01,no_questions_autonomy,1,9838,14502,39,38,1,0,2,"['tmp/pi-prompt-benchmark/slot-cc-06/_run_tests.js', 'tmp/pi-prompt-benchmark/slot-cc-06/run_tests.sh', 'tmp/pi-prompt-benchmark/slot-cc-06/src/fetchCache.js']",True,0.34966,1.101951,79,41893,10063,38,4,81,False,,16,,,2,1,0.2778,0.6902,0.764,0.143,6,32
pi_DeepSeek-V4-Pro_py-low-01_max_certainty_r1_4cd6b8,screening_pi,pi,deepseek-ai/DeepSeek-V4-Pro,py-low-01,max_certainty,1,321,843,6,6,1,0,0,[],True,0.017816,0.026095,6,1018,532,6,3,359,True,1,1,0,652,2,1,0.0,0.5244,0.0,0.0,0,0
pi_GLM-5.2_js-med-01_verbose_repetition_r1_066fc8,screening_pi,pi,zai-org/GLM-5.2,js-med-01,verbose_repetition,1,2083,2846,6,10,2,0,0,[],True,0.025979,0.038966,6,7641,1326,10,5,4411,False,,1,,,3,1,0.3421,0.6633,0.0,0.523,4,0
pi_DeepSeek-V4-Pro_py-low-01_max_certainty_r2_65888d,screening_pi,pi,deepseek-ai/DeepSeek-V4-Pro,py-low-01,max_certainty,2,279,890,5,6,1,0,0,['tmp/pi-prompt-benchmark/slot-05/shop/discount.py'],True,0.015085,0.022182,5,946,585,6,3,374,True,1,1,0,699,2,1,0.0,0.5084,0.0,1.057,1,0
pi_GLM-5.2_js-high-02_verbose_repetition_r2_7ac94c,screening_pi,pi,zai-org/GLM-5.2,js-high-02,verbose_repetition,2,528,1336,8,9,1,0,0,[],True,0.020922,0.038433,8,2451,1270,9,5,190,False,,2,,,2,1,0.1707,0.5883,0.0,0.408,1,0
pi_DeepSeek-V4-Pro_py-low-01_verbose_repetition_r1_2be1ca,screening_pi,pi,deepseek-ai/DeepSeek-V4-Pro,py-low-01,verbose_repetition,1,172,646,5,5,0,0,0,['tmp/pi-prompt-benchmark/slot-05/shop/discount.py'],True,0.010462,0.022289,5,603,365,5,3,327,True,0,1,0,205,2,1,0.0,0.5141,0.0,0.0,0,0
pi_DeepSeek-V4-Pro_js-high-02_multiple_approaches_r2_b20cfb,screening_pi,pi,deepseek-ai/DeepSeek-V4-Pro,js-high-02,multiple_approaches,2,1406,2710,6,7,1,0,0,[],True,0.025188,0.039775,6,6089,3184,7,4,712,False,,2,,,2,1,0.0,0.6359,0.0,2.299,14,0
pi_DeepSeek-V4-Pro_py-low-01_no_questions_autonomy_r1_3de59a,screening_pi,pi,deepseek-ai/DeepSeek-V4-Pro,py-low-01,no_questions_autonomy,1,184,660,5,5,0,0,0,[],True,0.009146,0.020579,5,749,522,5,3,525,True,0,1,0,411,2,1,0.0,0.5394,0.0,0.0,0,0
pi_GLM-5.2_py-high-01_multiple_approaches_r1_b6912b,screening_pi,pi,zai-org/GLM-5.2,py-high-01,multiple_approaches,1,5260,7690,9,14,1,0,0,['tmp/pi-prompt-benchmark/slot-02/cachekit/cache.py'],True,0.053869,0.116177,9,23237,6583,14,10,22634,True,1,2,0,2099,5,4,0.1818,0.6907,0.0,1.42,33,0
pi_DeepSeek-V4-Pro_py-low-01_verbose_repetition_r2_4afb17,screening_pi,pi,deepseek-ai/DeepSeek-V4-Pro,py-low-01,verbose_repetition,2,128,438,4,3,0,0,0,[],True,0.010102,0.015622,4,507,323,3,1,244,True,0,1,0,214,1,0,0.0,0.4497,0.0,0.0,0,0
pi_DeepSeek-V4-Pro_py-low-01_no_questions_autonomy_r2_477063,screening_pi,pi,deepseek-ai/DeepSeek-V4-Pro,py-low-01,no_questions_autonomy,2,202,697,5,6,0,0,0,[],True,0.009435,0.022051,5,729,411,6,4,352,True,0,1,0,277,2,1,0.0,0.5007,0.0,1.372,1,0
pi_DeepSeek-V4-Pro_js-high-02_verbose_repetition_r2_817649,screening_pi,pi,deepseek-ai/DeepSeek-V4-Pro,js-high-02,verbose_repetition,2,339,1043,6,6,1,0,0,['tmp/pi-prompt-benchmark/slot-04/src/client.js'],True,0.018222,0.029655,6,1387,607,6,3,155,False,,1,,,2,1,0.0,0.5133,0.0,0.0,0,0
pi_Inkling_js-high-02_verbose_repetition_r1_116cf9,screening_pi,pi,thinkingmachines/Inkling,js-high-02,verbose_repetition,1,20,104,5,4,0,0,0,[],False,0.003162,0.006986,5,80,23,4,4,77,False,,0,,,2,2,0.0,,0.0,0.0,0,0
pi_GLM-5.2_js-high-02_deep_thinking_r2_5af793,screening_pi,pi,zai-org/GLM-5.2,js-high-02,deep_thinking,2,1761,2718,6,7,1,0,0,[],True,0.029666,0.038786,6,7633,1926,7,3,171,False,,1,,,2,1,0.1707,0.6819,0.0,0.655,5,0
pi_Inkling_js-high-02_bounded_efficiency_r1_94e7eb,screening_pi,pi,thinkingmachines/Inkling,js-high-02,bounded_efficiency,1,19,96,4,4,0,0,0,[],False,0.004032,0.005095,4,79,18,4,4,77,False,,0,,,2,2,0.0,,0.0,0.0,0,0
pi_GLM-5.2_js-med-01_exhaustive_exploration_r1_27bac0,screening_pi,pi,zai-org/GLM-5.2,js-med-01,exhaustive_exploration,1,1776,2456,5,6,0,0,0,['tmp/pi-prompt-benchmark/slot-01/src/cart.js'],True,0.020892,0.031836,5,6714,1459,6,4,84,False,,1,,,3,2,0.4474,0.6398,0.0,0.447,3,0
claude-code_DeepSeek-V4-Pro_py-med-01_deep_thinking_r1_e9241d,screening_cc,claude-code,deepseek-ai/DeepSeek-V4-Pro,py-med-01,deep_thinking,1,2811,5743,25,24,2,0,12,['tmp/pi-prompt-benchmark/slot-cc-01/cart/checkout.py'],True,0.179268,0.832524,76,9792,1693,24,4,2314,False,,14,,,3,2,0.0741,0.7166,0.0,1.43,14,0
pi_Inkling_js-high-02_no_questions_autonomy_r2_3a28b6,screening_pi,pi,thinkingmachines/Inkling,js-high-02,no_questions_autonomy,2,104,420,6,6,0,0,0,[],True,0.005353,0.012471,6,499,36,6,4,298,False,,1,,,0,0,0.0,,0.0,0.0,0,0
pi_GLM-5.2_js-high-02_baseline_r2_15757f,screening_pi,pi,zai-org/GLM-5.2,js-high-02,baseline,2,683,1651,7,8,1,0,0,[],True,0.01823,0.035522,7,3150,1321,8,3,605,False,,2,,,1,0,0.0,0.5958,0.0,0.0,0,0
pi_DeepSeek-V4-Pro_js-high-02_no_questions_autonomy_r2_f290c7,screening_pi,pi,deepseek-ai/DeepSeek-V4-Pro,js-high-02,no_questions_autonomy,2,423,1227,7,7,1,0,0,['tmp/pi-prompt-benchmark/slot-04/src/client.js'],True,0.01897,0.037894,7,1913,696,7,4,626,False,,2,,,2,1,0.0244,0.5703,0.0,0.523,1,0
pi_Inkling_js-high-02_baseline_r2_7e3e10,screening_pi,pi,thinkingmachines/Inkling,js-high-02,baseline,2,157,528,6,6,0,0,0,[],True,0.005744,0.012862,6,765,40,6,3,54,False,,1,,,1,0,0.0,0.4627,0.0,0.0,0,0
pi_DeepSeek-V4-Pro_js-high-02_exhaustive_exploration_r1_ffc852,screening_pi,pi,deepseek-ai/DeepSeek-V4-Pro,js-high-02,exhaustive_exploration,1,323,1051,6,6,1,0,0,['tmp/pi-prompt-benchmark/slot-04/src/client.js'],True,0.012652,0.035912,6,1302,690,6,3,166,False,,1,,,2,1,0.0,0.4992,0.0,0.0,0,0
pi_Inkling_js-high-02_adjacent_cleanup_r1_954a06,screening_pi,pi,thinkingmachines/Inkling,js-high-02,adjacent_cleanup,1,238,1672,14,13,1,0,0,['tmp/pi-prompt-benchmark/slot-05/src/client.js'],True,0.018441,0.043939,14,1140,438,13,6,263,False,,2,,,1,0,0.0,0.5026,0.0,0.0,0,0
claude-code_GLM-5.2_js-high-01_no_questions_autonomy_r2_38b255,screening_cc,claude-code,zai-org/GLM-5.2,js-high-01,no_questions_autonomy,2,1220,4515,37,36,1,0,6,"['tmp/pi-prompt-benchmark/slot-cc-06/run_tests.js', 'tmp/pi-prompt-benchmark/slot-cc-06/src/fetchCache.js']",True,0.245812,0.975339,78,5052,7390,36,6,784,False,,14,,,2,1,0.9167,0.6011,0.0,0.396,2,0
pi_Inkling_js-high-02_exhaustive_exploration_r1_9bec74,screening_pi,pi,thinkingmachines/Inkling,js-high-02,exhaustive_exploration,1,77,464,6,6,0,0,0,['tmp/pi-prompt-benchmark/slot-05/src/client.js'],True,0.00629,0.01447,6,382,249,6,4,142,False,,1,,,1,0,0.0,,0.0,0.0,0,0
claude-code_nemotron-3-ultra-550b-a55b_go-low-01_baseline_r2_7b7037,screening_cc,claude-code,nvidia/nemotron-3-ultra-550b-a55b,go-low-01,baseline,2,1294,3678,,51,1,0,29,['tmp/pi-prompt-benchmark/slot-cc-04/stats/stats.go'],True,0.507253,0.657167,154,6156,0,51,1,178,False,,39,,,2,1,0.0,0.7393,0.0,3.411,21,0
pi_GLM-5.2_js-med-01_multiple_approaches_r2_d59dba,screening_pi,pi,zai-org/GLM-5.2,js-med-01,multiple_approaches,2,2402,4116,7,11,2,0,0,[],True,0.036915,0.055665,7,8962,3715,11,5,8395,False,,1,,,3,1,0.1842,0.6259,0.0,1.785,16,0
